galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
other VELA05 410 4.471 1.43902439024 0 F160W 535.9058 0.0269 73.9941 0.0340 20.1453 0.0103 32.8280 1.0950 32.828 1.095 5.4581 0.0864 0.7068 0.0083 45.9422 1.3707 0.463382439781 0.000e+00
other VELA05 410 4.471 1.43902439024 0 F160W 414.4554 0.4038 266.4367 0.1710 19.5726 0.0088 65.6509 0.4151 65.6509 0.4151 0.3982 0.0049 0.3968 0.0029 -65.3717 0.2087 0.895104661993 0.000e+00
disk VELA05 410 4.471 1.43902439024 0 F160W 305.4329 0.2883 305.7968 0.2110 19.4368 0.0099 58.0670 0.2895 58.067 0.2895 1.0000 0.0 0.5369 0.0037 -75.1514 0.4519 0.377960606939 0.000e+00
bulge VELA05 410 4.471 1.43902439024 0 F160W 300.2605 0.0254 300.4464 0.0124 19.0602 0.0061 16.6212 0.1939 16.6212 0.1939 3.3619 0.0305 0.7843 0.0051 61.3441 1.4256 0.247830061991 0.000e+00
other VELA05 410 4.471 1.43902439024 1 F160W 550.1029 0.1348 303.5392 0.0877 19.8790 0.0064 34.8135 0.2814 34.8135 0.2814 1.1063 0.0118 0.5201 0.0034 79.0049 0.3454 0.577427312748 0.000e+00
disk VELA05 410 4.471 1.43902439024 1 F160W 306.1779 0.1122 299.0550 0.0589 18.4307 0.0049 46.3202 0.0813 46.3202 0.0813 1.0000 0.0 0.4711 0.0014 84.6236 0.1248 0.427134608457 0.000e+00
bulge VELA05 410 4.471 1.43902439024 1 F160W 299.6669 0.0244 300.6736 0.0158 19.4911 0.0128 14.1877 0.2129 14.1877 0.2129 2.4082 0.0237 0.4971 0.0042 58.4878 0.5041 0.331897740075 0.000e+00
other VELA05 410 4.471 1.43902439024 5 F160W 34.3112 0.0298 160.0750 0.0340 20.2983 0.0101 21.0673 0.4148 21.0673 0.4148 4.3909 0.0605 0.7429 0.0078 83.1117 1.5936 0.400015178077 0.000e+00
disk VELA05 410 4.471 1.43902439024 5 F160W 295.5580 0.2281 305.9044 0.1795 18.9784 0.0052 54.7367 0.2195 54.7367 0.2195 1.0000 0.0 0.6120 0.0027 84.1843 0.3238 0.361382376554 0.000e+00
other VELA05 410 4.471 1.43902439024 5 F160W 202.8217 0.3473 268.8507 0.1263 19.3507 0.0071 64.0809 0.5525 64.0809 0.5525 1.1424 0.0124 0.3545 0.0025 78.1904 0.2112 0.84367325254 0.000e+00
bulge VELA05 410 4.471 1.43902439024 5 F160W 300.9432 0.0345 300.3147 0.0296 19.5834 0.0070 6.9309 0.0892 6.9309 0.0892 1.4548 0.0229 0.8745 0.0062 71.5982 2.5515 0.254914475778 0.000e+00
disk VELA05 410 4.471 1.43902439024 6 F160W 295.2195 0.1468 302.7376 0.0590 18.5412 0.0038 55.0285 0.1527 55.0285 0.1527 1.0000 0.0 0.3647 0.0010 82.2370 0.1021 0.344845826572 0.000e+00
other VELA05 410 4.471 1.43902439024 6 F160W 128.4498 0.2893 334.7772 0.1135 19.2100 0.0055 82.9627 0.2559 82.9627 0.2559 0.2343 0.0029 0.4628 0.0014 58.0426 0.1496 0.786906114695 0.000e+00
bulge VELA05 410 4.471 1.43902439024 6 F160W 300.8341 0.0248 299.8405 0.0159 19.8266 0.0076 5.1598 0.0485 5.1598 0.0485 1.0389 0.0159 0.6157 0.0042 61.7626 0.6265 0.236310486945 0.000e+00
other VELA05 410 4.471 1.43902439024 7 F160W 30.8442 0.0527 410.2561 0.1014 21.3412 0.0179 12.5283 0.2217 12.5283 0.2217 1.9140 0.0396 0.4292 0.0084 -4.3986 0.6756 0.727155322845 0.000e+00
other VELA05 410 4.471 1.43902439024 7 F160W 154.7367 0.1078 403.8593 0.0420 20.3563 0.0107 37.0364 0.6916 37.0364 0.6916 3.0276 0.0534 0.2950 0.0033 88.4940 0.2687 0.813826007124 0.000e+00
disk VELA05 410 4.471 1.43902439024 7 F160W 297.7646 0.1836 306.6140 0.1489 18.8986 0.0056 50.7816 0.2771 50.7816 0.2771 1.0000 0.0 0.6950 0.0026 56.8380 0.5360 0.377443659097 0.000e+00
other VELA05 410 4.471 1.43902439024 7 F160W 193.2669 0.2287 310.3464 0.2735 19.6734 0.0076 52.4126 0.3015 52.4126 0.3015 0.5284 0.0068 0.4139 0.0030 41.9639 0.2259 0.871727123729 0.000e+00
bulge VELA05 410 4.471 1.43902439024 7 F160W 301.1697 0.0351 300.3398 0.0327 19.6740 0.0065 6.3644 0.0829 6.3644 0.0829 1.3656 0.0232 0.9537 0.0061 68.3952 7.6504 0.290568304348 0.000e+00
other VELA05 410 4.471 1.43902439024 8 F160W 19.9749 0.0523 380.0038 0.0953 21.2030 0.0171 12.6552 0.2175 12.6552 0.2175 2.0159 0.0480 0.4643 0.0087 7.5602 0.7792 0.710301241155 0.000e+00
other VELA05 410 4.471 1.43902439024 8 F160W 142.7318 0.2799 386.5683 0.1317 20.3972 0.0122 38.6825 0.5343 38.6825 0.5343 1.2124 0.0285 0.3989 0.0047 -81.7111 0.4024 0.909372400696 0.000e+00
disk VELA05 410 4.471 1.43902439024 8 F160W 295.3912 0.1825 306.2267 0.1713 18.7851 0.0053 57.9107 0.2018 57.9107 0.2018 1.0000 0.0 0.6882 0.0024 78.6692 0.3428 0.40398663466 0.000e+00
bulge VELA05 410 4.471 1.43902439024 8 F160W 301.4432 0.0248 300.4509 0.0257 19.6022 0.0069 6.7408 0.0880 6.7408 0.088 1.4743 0.0243 0.9554 0.0083 32.3571 7.9623 0.304986955365 0.000e+00
other VELA05 420 4.626 1.38095238095 0 F160W 46.2393 0.5716 121.7637 0.5456 23.8883 0.0429 24.9042 0.6807 24.9042 0.6807 0.2553 0.0175 0.8678 0.0220 -44.3750 6.8952 1.07345807087 0.000e+00
other VELA05 420 4.626 1.38095238095 0 F160W 580.3828 54558644.0000 -45.2581 532042944.0000 17.4480 1669335680.0000 1.000e-02 6.060e+06 0.01 6060000.0 6.5186 426909184.0000 0.5069 2467178.0000 4.0406 84889224.0000 0 0.000e+00
disk VELA05 420 4.626 1.38095238095 0 F160W 299.1228 1.4385 297.0824 0.5509 21.6316 0.0258 119.3534 2.2277 119.3534 2.2277 1.0000 0.0 0.1538 0.0035 72.4210 0.1383 0.709889354419 0.000e+00
bulge VELA05 420 4.626 1.38095238095 0 F160W 299.3073 0.0197 300.9297 0.0207 18.2248 0.0022 16.6264 0.0597 16.6264 0.0597 1.9526 0.0083 0.9890 0.0026 -29.0526 8.7798 0.69200671622 0.000e+00
disk VELA05 420 4.626 1.38095238095 1 F160W 305.7199 0.0940 302.6472 0.0454 18.6453 0.0029 53.4109 0.1249 53.4109 0.1249 1.0000 0.0 0.4818 0.0012 -73.4106 0.0837 0.26122455256 0.000e+00
bulge VELA05 420 4.626 1.38095238095 1 F160W 300.6428 0.0148 299.5542 0.0100 19.6801 0.0058 6.0365 0.0481 6.0365 0.0481 1.7225 0.0158 0.6839 0.0034 -79.4148 0.6068 0.215012243749 0.000e+00
other VELA05 420 4.626 1.38095238095 5 F160W 503.0074 0.0024 46.8194 0.0073 24.2610 0.0003 29.7311 0.0009 29.7311 0.0009 0.1749 0.0003 0.5711 0.0003 -33.3954 0.0026 1.06745006781 0.000e+00
other VELA05 420 4.626 1.38095238095 5 F160W 349.9263 0.0119 242.5372 0.0076 20.5191 0.0033 52.3535 0.0381 52.3535 0.0381 0.5022 0.0054 0.4498 0.0008 -57.5156 0.0068 0.651612466414 0.000e+00
disk VELA05 420 4.626 1.38095238095 5 F160W 295.4879 0.0000 295.9030 0.0000 21.3233 0.0000 1.000e-02 5.268e-33 0.01 5.268e-33 1.0000 0.0 0.0500 0.0000 20.3441 0.0000 0 0.000e+00
bulge VELA05 420 4.626 1.38095238095 5 F160W 300.5940 0.0250 300.8926 0.0270 18.5434 0.0029 25.7837 0.0980 25.7837 0.098 2.5831 0.0057 0.9165 0.0018 81.3318 1.0417 0.281253833175 0.000e+00
disk VELA05 420 4.626 1.38095238095 6 F160W 305.4152 0.1606 299.6382 0.0718 18.6890 0.0034 57.3793 0.2135 57.3793 0.2135 1.0000 0.0 0.4415 0.0013 86.1166 0.1130 0.260869972832 0.000e+00
other VELA05 420 4.626 1.38095238095 6 F160W 85.3831 0.0387 430.6861 0.0283 20.0683 0.0065 33.8847 0.3624 33.8847 0.3624 3.2962 0.0323 0.6128 0.0043 65.1586 0.4940 0.413524385543 0.000e+00
bulge VELA05 420 4.626 1.38095238095 6 F160W 299.5059 0.0302 300.3987 0.0207 19.7248 0.0080 8.0032 0.0838 8.0032 0.0838 1.3808 0.0170 0.6664 0.0040 82.8697 0.6671 0.220379580723 0.000e+00
other VELA05 420 4.626 1.38095238095 7 F160W 214.2395 0.0890 292.9593 0.1238 20.5727 0.0081 24.2920 0.2249 24.292 0.2249 0.8929 0.0155 0.8440 0.0062 43.7683 1.9681 0.498785288118 0.000e+00
other VELA05 420 4.626 1.38095238095 7 F160W 19.5265 3.0827 129.3557 1.1798 23.6097 0.0686 39.4694 2.3095 39.4694 2.3095 0.4674 0.0345 0.4076 0.0233 -65.4014 1.3436 1.17955453058 0.000e+00
disk VELA05 420 4.626 1.38095238095 7 F160W 302.8344 0.1067 299.7796 0.1146 18.8477 0.0035 46.5050 0.1219 46.505 0.1219 1.0000 0.0 0.9272 0.0024 -31.2306 1.7188 0.30184420741 0.000e+00
bulge VELA05 420 4.626 1.38095238095 7 F160W 300.6508 0.0242 300.0658 0.0265 19.7612 0.0051 7.1284 0.0598 7.1284 0.0598 1.2293 0.0149 0.9164 0.0051 28.7380 2.8866 0.257568317495 0.000e+00
other VELA05 420 4.626 1.38095238095 8 F160W 221.8285 0.1513 265.9033 0.1099 20.7247 0.0097 24.0921 0.2624 24.0921 0.2624 0.9070 0.0189 0.7995 0.0071 65.3121 1.6683 0.504414601908 0.000e+00
other VELA05 420 4.626 1.38095238095 8 F160W 97.8752 0.7208 42.7179 0.3392 24.1362 0.0427 27.0245 0.6224 27.0245 0.6224 0.3649 0.0238 0.3445 0.0097 64.2403 0.8242 1.04037064657 0.000e+00
disk VELA05 420 4.626 1.38095238095 8 F160W 300.9366 0.0252 300.2701 0.0241 19.5570 0.0047 8.3243 0.0525 8.3243 0.0525 1.0000 0.0 0.9274 0.0041 41.8180 2.8109 0.295842571009 0.000e+00
bulge VELA05 420 4.626 1.38095238095 8 F160W 303.0859 0.1385 299.5791 0.1336 18.8969 0.0032 56.2984 0.2278 56.2984 0.2278 0.6753 0.0040 0.9174 0.0018 -27.2249 1.6074 0.337663303341 0.000e+00
other VELA05 430 4.783 1.32558139535 0 F160W 438.0703 0.0275 113.0256 0.0384 20.0318 0.0066 17.2361 0.1170 17.2361 0.117 2.5802 0.0219 0.7024 0.0052 -23.9359 0.6839 0.497480514394 0.000e+00
disk VELA05 430 4.783 1.32558139535 0 F160W 294.2162 0.0978 300.4576 0.1046 18.5119 0.0073 45.7930 0.1868 45.793 0.1868 1.0000 0.0 0.8843 0.0023 42.1078 0.7984 0.415016422896 0.000e+00
bulge VELA05 430 4.783 1.32558139535 0 F160W 300.8280 0.0193 300.8080 0.0177 18.9880 0.0112 10.0225 0.1130 10.0225 0.113 1.6463 0.0158 0.8939 0.0049 -46.5398 1.9055 0.179144119097 0.000e+00
other VELA05 430 4.783 1.32558139535 1 F160W 496.4838 0.0283 399.5124 0.0161 19.8486 0.0049 20.8304 0.1460 20.8304 0.146 2.6515 0.0173 0.5460 0.0025 -70.0075 0.2827 0.488773538203 0.000e+00
disk VELA05 430 4.783 1.32558139535 1 F160W 303.7640 0.1523 300.1723 0.0813 19.0557 0.0126 53.4533 0.1276 53.4533 0.1276 1.0000 0.0 0.4716 0.0016 -64.7305 0.2490 0.303670729771 0.000e+00
bulge VELA05 430 4.783 1.32558139535 1 F160W 299.6854 0.0339 299.7107 0.0136 18.6709 0.0089 20.4536 0.1401 20.4536 0.1401 1.6494 0.0092 0.3653 0.0012 -84.0412 0.1197 0.222652214613 0.000e+00
disk VELA05 430 4.783 1.32558139535 5 F160W 306.6561 0.1332 298.2567 0.1129 18.6089 0.0118 47.2186 0.2125 47.2186 0.2125 1.0000 0.0 0.8415 0.0027 -64.2954 0.4650 0.402929625312 0.000e+00
other VELA05 430 4.783 1.32558139535 5 F160W 141.2225 0.0259 158.4171 0.0334 19.9603 0.0061 18.0239 0.1109 18.0239 0.1109 2.3795 0.0192 0.7063 0.0051 27.2312 0.4944 0.53055400084 0.000e+00
bulge VELA05 430 4.783 1.32558139535 5 F160W 301.3081 0.0198 300.5817 0.0167 18.7678 0.0136 11.9754 0.1603 11.9754 0.1603 1.9064 0.0188 0.8310 0.0038 53.6425 1.0195 0.20382260476 0.000e+00
disk VELA05 430 4.783 1.32558139535 6 F160W 307.3645 0.1850 299.2585 0.0383 19.9099 0.0168 22.1764 0.2326 22.1764 0.2326 1.0000 0.0 0.2138 0.0024 82.3695 0.1792 0.207007127075 0.000e+00
bulge VELA05 430 4.783 1.32558139535 6 F160W 301.5736 0.0530 301.1354 0.0269 18.2868 0.0035 33.1645 0.1413 33.1645 0.1413 1.8261 0.0063 0.5396 0.0014 84.9604 0.1123 0.268558009669 0.000e+00
other VELA05 430 4.783 1.32558139535 8 F160W 343.6265 0.0001 540.3459 0.0001 20.0510 0.0015 15.3060 0.0034 15.306 0.0034 2.4681 0.0017 0.7251 0.0002 52.4600 0.0107 0.493885201629 0.000e+00
disk VELA05 430 4.783 1.32558139535 8 F160W 294.1317 0.0059 294.8040 0.0040 24.5693 0.0000 8.805e-03 4.590e-03 0.008805 0.00459 1.0000 0.0 0.0177 0.0000 38.3182 0.0000 0 0.000e+00
bulge VELA05 430 4.783 1.32558139535 8 F160W 299.2477 0.0221 299.8266 0.0231 18.0053 0.0025 22.9101 0.0701 22.9101 0.0701 2.0339 0.0058 0.9523 0.0021 -26.0098 1.7103 0.347351614915 0.000e+00
disk VELA05 440 4.941 1.27272727273 0 F160W 298.0561 0.0437 303.9954 0.0307 19.6609 0.0131 6.9302 0.0558 6.9302 0.0558 1.0000 0.0 0.8091 0.0071 -58.6383 1.8684 0.299951980486 0.000e+00
bulge VELA05 440 4.941 1.27272727273 0 F160W 300.7717 0.0153 298.3050 0.0170 17.7593 0.0022 19.9846 0.0446 19.9846 0.0446 2.4685 0.0056 0.8725 0.0019 -8.2722 0.5742 0.329665899686 0.000e+00
disk VELA05 440 4.941 1.27272727273 1 F160W 301.8256 0.0607 302.3629 0.0927 18.3208 0.0022 58.1229 0.1299 58.1229 0.1299 1.0000 0.0 0.4950 0.0011 -32.6663 0.0943 0.339430449586 0.000e+00
bulge VELA05 440 4.941 1.27272727273 1 F160W 300.3593 0.0216 300.2423 0.0183 18.7540 0.0029 9.1720 0.0299 9.172 0.0299 0.7765 0.0058 0.8282 0.0021 57.5679 0.6362 0.289472132522 0.000e+00
disk VELA05 440 4.941 1.27272727273 5 F160W 296.1572 0.0000 305.4472 0.0000 23.2287 0.0000 1.000e-02 4.890e-10 0.01 4.89e-10 1.0000 0.0 0.0500 0.0000 28.9859 0.0000 0 0.000e+00
bulge VELA05 440 4.941 1.27272727273 5 F160W 301.6316 0.0112 300.4407 0.0103 17.6869 0.0021 19.0302 0.0497 19.0302 0.0497 2.5696 0.0062 0.9254 0.0019 -19.6064 0.9399 0.404562468836 0.000e+00
disk VELA05 440 4.941 1.27272727273 6 F160W 300.2637 0.0169 300.5402 0.0139 17.9825 0.0020 11.1073 0.0256 11.1073 0.0256 1.0000 0.0 0.7863 0.0015 69.4324 0.3091 0.265868967382 0.000e+00
bulge VELA05 440 4.941 1.27272727273 6 F160W 300.1258 0.1650 299.0718 0.0902 18.6838 0.0032 75.3662 0.2812 75.3662 0.2812 0.6020 0.0036 0.5456 0.0013 70.8924 0.1224 0.352557052273 0.000e+00
disk VELA05 440 4.941 1.27272727273 8 F160W 294.4985 0.0000 300.9475 0.0000 21.4769 0.0000 9.760e-03 1.884e-05 0.00976 1.884e-05 1.0000 0.0 0.4723 0.0000 -17.4350 0.0000 0 0.000e+00
bulge VELA05 440 4.941 1.27272727273 8 F160W 299.9032 0.0215 299.9149 0.0243 17.7997 0.0023 27.8313 0.0756 27.8313 0.0756 2.1374 0.0056 0.8456 0.0018 -27.7287 0.4645 0.401416708166 0.000e+00
disk VELA05 450 5.100 1.22222222222 0 F160W 299.6162 0.0168 301.3317 0.0167 18.5636 0.0081 7.3967 0.0332 7.3967 0.0332 1.0000 0.0 0.9725 0.0029 -21.9811 5.6433 0.21950037586 0.000e+00
bulge VELA05 450 5.100 1.22222222222 0 F160W 302.0018 0.0640 301.8576 0.0751 18.1579 0.0055 40.0482 0.3048 40.0482 0.3048 1.5973 0.0119 0.7791 0.0020 45.4159 0.3285 0.261572700807 0.000e+00
disk VELA05 450 5.100 1.22222222222 1 F160W 300.3773 0.0798 299.8031 0.0843 18.5743 0.0022 56.6636 0.1519 56.6636 0.1519 1.0000 0.0 0.4997 0.0012 -40.2895 0.0977 0.238847892675 0.000e+00
bulge VELA05 450 5.100 1.22222222222 1 F160W 300.2042 0.0210 300.4178 0.0133 18.6548 0.0026 11.0551 0.0358 11.0551 0.0358 1.1835 0.0069 0.6108 0.0018 73.3003 0.2200 0.188745696734 0.000e+00
disk VELA05 450 5.100 1.22222222222 5 F160W 296.8690 0.1097 301.7965 0.0670 19.9713 0.0193 10.7968 0.1491 10.7968 0.1491 1.0000 0.0 0.5721 0.0064 -57.1445 0.9728 0.211090405793 0.000e+00
bulge VELA05 450 5.100 1.22222222222 5 F160W 302.2806 0.0109 300.1451 0.0125 17.8051 0.0024 19.8937 0.0474 19.8937 0.0474 3.0042 0.0067 0.8832 0.0021 74.1825 0.7061 0.220941872581 0.000e+00
disk VELA05 450 5.100 1.22222222222 6 F160W 304.4160 0.2581 299.0414 0.1252 19.5475 0.0115 64.2930 0.3790 64.293 0.379 1.0000 0.0 0.2820 0.0023 86.1756 0.1140 0.277905219792 0.000e+00
bulge VELA05 450 5.100 1.22222222222 6 F160W 299.1998 0.0129 300.5344 0.0081 17.8863 0.0026 17.7570 0.0747 17.757 0.0747 2.4763 0.0067 0.7477 0.0017 82.8208 0.2501 0.238085210415 0.000e+00
disk VELA05 450 5.100 1.22222222222 7 F160W 297.1666 0.1031 301.4362 0.0371 19.9702 0.0142 11.5522 0.1338 11.5522 0.1338 1.0000 0.0 0.3561 0.0042 -72.8557 0.3736 0.199574960735 0.000e+00
bulge VELA05 450 5.100 1.22222222222 7 F160W 302.4674 0.0116 300.5163 0.0126 18.0040 0.0025 22.4039 0.0619 22.4039 0.0619 2.9731 0.0085 0.8693 0.0023 -80.2130 0.6465 0.251659288252 0.000e+00
disk VELA05 450 5.100 1.22222222222 8 F160W 297.1885 0.1042 301.4610 0.0405 19.9702 0.0160 11.1427 0.1344 11.1427 0.1344 1.0000 0.0 0.4011 0.0048 -71.3318 0.4361 0.221939000505 0.000e+00
bulge VELA05 450 5.100 1.22222222222 8 F160W 302.4766 0.0124 300.4841 0.0116 17.9670 0.0025 21.6186 0.0596 21.6186 0.0596 2.9825 0.0082 0.8628 0.0022 -82.6167 0.6004 0.241198070692 0.000e+00
disk VELA05 460 5.259 1.17391304348 0 F160W 305.4006 0.0000 296.0352 0.0000 26.8066 0.0000 1.000e-02 2.967e-36 0.01 2.967e-36 1.0000 0.0 0.0500 0.0000 -53.5690 0.0000 0 0.000e+00
bulge VELA05 460 5.259 1.17391304348 0 F160W 300.3422 0.0119 301.0843 0.0155 17.5505 0.0017 21.5735 0.0468 21.5735 0.0468 2.4298 0.0050 0.8153 0.0014 -9.0121 0.2888 0.186395692939 0.000e+00
disk VELA05 460 5.259 1.17391304348 1 F160W 298.4448 0.0729 300.1489 0.0821 18.6403 0.0023 56.0245 0.1330 56.0245 0.133 1.0000 0.0 0.5362 0.0012 -38.0340 0.0912 0.252316117502 0.000e+00
bulge VELA05 460 5.259 1.17391304348 1 F160W 300.9048 0.0228 300.9646 0.0154 18.7371 0.0026 11.6900 0.0398 11.69 0.0398 1.1910 0.0070 0.6364 0.0018 88.5555 0.2496 0.254183577761 0.000e+00
disk VELA05 460 5.259 1.17391304348 5 F160W 300.6410 0.0208 300.9138 0.0156 18.8762 0.0073 7.2497 0.0361 7.2497 0.0361 1.0000 0.0 0.7210 0.0027 65.9237 0.4905 0.111818108357 0.000e+00
bulge VELA05 460 5.259 1.17391304348 5 F160W 300.9157 0.0903 299.7758 0.0763 18.2087 0.0038 38.4604 0.2360 38.4604 0.236 1.5191 0.0096 0.8832 0.0020 78.8468 0.6740 0.190572663517 0.000e+00
disk VELA05 460 5.259 1.17391304348 6 F160W 300.8192 0.1328 300.7174 0.0742 18.6153 0.0035 58.9779 0.1636 58.9779 0.1636 1.0000 0.0 0.5419 0.0012 -79.0902 0.1186 0.173819385372 0.000e+00
bulge VELA05 460 5.259 1.17391304348 6 F160W 300.3350 0.0159 300.7151 0.0125 18.3358 0.0027 10.2650 0.0380 10.265 0.038 1.3565 0.0066 0.7616 0.0018 -84.8389 0.3527 0.103094548153 0.000e+00
disk VELA05 460 5.259 1.17391304348 7 F160W 300.6017 0.0264 301.2084 0.0163 18.7793 0.0043 9.1521 0.0390 9.1521 0.039 1.0000 0.0 0.5930 0.0023 84.8081 0.2719 0.199733540566 0.000e+00
bulge VELA05 460 5.259 1.17391304348 7 F160W 300.7638 0.1175 299.4731 0.0958 18.4064 0.0029 47.5981 0.2426 47.5981 0.2426 1.2571 0.0074 0.8751 0.0021 -69.5204 0.6347 0.243457120204 0.000e+00
disk VELA05 460 5.259 1.17391304348 8 F160W 306.1199 0.6190 302.1370 0.3280 23.0602 0.1178 5.7384 0.4841 5.7384 0.4841 1.0000 0.0 3.478e-03 1.915e-04 -62.0899 0.0099 0 0.000e+00
bulge VELA05 460 5.259 1.17391304348 8 F160W 301.0085 0.0175 301.0612 0.0146 17.8708 0.0023 21.5208 0.0577 21.5208 0.0577 2.7716 0.0067 0.7988 0.0020 -82.2183 0.3414 0.21653798531 0.000e+00
disk VELA05 470 5.419 1.12765957447 1 F160W 297.0241 0.0991 299.1080 0.0737 18.8087 0.0039 60.0920 0.1265 60.092 0.1265 1.0000 0.0 0.5438 0.0013 -46.7065 0.0958 0.247866360557 0.000e+00
bulge VELA05 470 5.419 1.12765957447 1 F160W 301.5155 0.0226 300.0092 0.0151 18.7115 0.0036 15.0703 0.0558 15.0703 0.0558 1.5158 0.0081 0.6020 0.0017 88.1562 0.1950 0.241859086799 0.000e+00
disk VELA05 470 5.419 1.12765957447 6 F160W 295.3591 0.1065 298.6423 0.0603 18.5802 0.0033 62.4012 0.1607 62.4012 0.1607 1.0000 0.0 0.4877 0.0011 -65.7715 0.0937 0.156757051664 0.000e+00
bulge VELA05 470 5.419 1.12765957447 6 F160W 300.0728 0.0126 300.7032 0.0095 18.4033 0.0028 9.7514 0.0374 9.7514 0.0374 1.6329 0.0071 0.7484 0.0017 -87.5711 0.3341 0.0997071442711 0.000e+00
disk VELA05 470 5.419 1.12765957447 7 F160W 304.7340 0.1410 298.3798 0.1517 18.7424 0.0052 57.9065 0.1428 57.9065 0.1428 1.0000 0.0 0.9181 0.0024 -78.5878 1.2797 0.251213392987 0.000e+00
bulge VELA05 470 5.419 1.12765957447 7 F160W 301.2357 0.0162 300.6314 0.0095 18.4071 0.0038 12.9167 0.0860 12.9167 0.086 2.1372 0.0115 0.5923 0.0020 76.4967 0.2400 0.14461753857 0.000e+00
disk VELA05 470 5.419 1.12765957447 8 F160W 304.7190 0.1298 298.2818 0.1496 18.7266 0.0057 57.4033 0.1288 57.4033 0.1288 1.0000 0.0 0.9300 0.0023 -87.1448 1.4343 0.244081566854 0.000e+00
bulge VELA05 470 5.419 1.12765957447 8 F160W 301.2094 0.0154 300.5287 0.0084 18.3900 0.0041 12.4646 0.0886 12.4646 0.0886 2.1752 0.0123 0.6105 0.0019 74.4679 0.2530 0.130010266183 0.000e+00
disk VELA05 480 5.580 1.08333333333 1 F160W 298.1490 0.1153 301.4908 0.0987 18.9391 0.0070 63.1880 0.1847 63.188 0.1847 1.0000 0.0 0.5943 0.0016 -57.7119 0.2163 0.228045895687 0.000e+00
bulge VELA05 480 5.580 1.08333333333 1 F160W 300.5474 0.0182 300.6903 0.0108 18.4867 0.0046 17.0005 0.0771 17.0005 0.0771 1.9234 0.0084 0.5381 0.0014 80.6299 0.1221 0.163123482243 0.000e+00
disk VELA05 480 5.580 1.08333333333 6 F160W 298.4307 0.1261 301.4901 0.0638 18.6260 0.0029 67.0425 0.1776 67.0425 0.1776 1.0000 0.0 0.4630 0.0010 -62.4249 0.0914 0.181241867934 0.000e+00
bulge VELA05 480 5.580 1.08333333333 6 F160W 299.8733 0.0122 300.5044 0.0073 18.3557 0.0023 10.8413 0.0408 10.8413 0.0408 1.8374 0.0073 0.6854 0.0016 82.7486 0.2372 0.121886966461 0.000e+00
disk VELA05 490 5.741 1.04081632653 1 F160W 305.1383 0.1611 299.1844 0.0987 18.8629 0.0082 58.7505 0.1457 58.7505 0.1457 1.0000 0.0 0.6351 0.0017 -71.6251 0.2962 0.212454297744 0.000e+00
bulge VELA05 490 5.741 1.04081632653 1 F160W 300.7541 0.0188 300.1890 0.0105 18.3727 0.0052 16.7544 0.0863 16.7544 0.0863 1.8254 0.0081 0.5037 0.0013 75.9856 0.1385 0.156112129048 0.000e+00
disk VELA05 490 5.741 1.04081632653 5 F160W 303.2833 0.1170 299.6211 0.1207 18.3900 0.0050 51.0427 0.1900 51.0427 0.19 1.0000 0.0 0.9063 0.0023 -15.3719 0.9063 0.177614947117 0.000e+00
bulge VELA05 490 5.741 1.04081632653 5 F160W 301.0399 0.0123 300.3490 0.0081 18.4452 0.0052 9.9316 0.0618 9.9316 0.0618 2.1063 0.0113 0.6923 0.0021 57.5384 0.3533 0.0865063834056 0.000e+00
disk VELA05 490 5.741 1.04081632653 6 F160W 298.0495 0.1411 298.8031 0.0757 18.7663 0.0049 73.4926 0.2672 73.4926 0.2672 1.0000 0.0 0.4063 0.0013 -65.3752 0.0926 0.187042196181 0.000e+00
bulge VELA05 490 5.741 1.04081632653 6 F160W 300.2961 0.0120 300.6805 0.0069 18.2384 0.0031 14.0905 0.0478 14.0905 0.0478 2.1595 0.0073 0.5925 0.0014 78.7578 0.1501 0.123563575945 0.000e+00
disk VELA05 500 5.903 1.0 1 F160W 300.8814 0.2037 301.1039 0.0784 19.3978 0.0137 47.8738 0.2519 47.8738 0.2519 1.0000 0.0 0.2731 0.0016 -87.9468 0.1148 0.166208539439 0.000e+00
bulge VELA05 500 5.903 1.0 1 F160W 300.7776 0.0200 299.9761 0.0148 18.2396 0.0048 22.5210 0.0670 22.521 0.067 2.3273 0.0055 0.6944 0.0016 78.0143 0.2851 0.145621649867 0.000e+00
disk VELA05 500 5.903 1.0 5 F160W 301.2906 0.1297 301.2023 0.1314 18.5230 0.0074 53.3418 0.2044 53.3418 0.2044 1.0000 0.0 0.8808 0.0036 -21.1763 0.7997 0.171212906915 0.000e+00
bulge VELA05 500 5.903 1.0 5 F160W 300.9774 0.0109 300.2165 0.0079 18.3366 0.0061 11.3168 0.0913 11.3168 0.0913 2.6745 0.0144 0.6989 0.0022 66.8226 0.3525 0.0835997084017 0.000e+00
disk VELA05 500 5.903 1.0 7 F160W 300.7430 0.1390 301.3276 0.1218 18.5667 0.0063 54.7162 0.1728 54.7162 0.1728 1.0000 0.0 0.9005 0.0022 32.2933 1.2655 0.186925965367 0.000e+00
